Textos_espanol,sdg
pais observ diferent especial grand expect futur chic chic finlandi ejempl chic mas cuatr vec mas probabil chic hac carrer ingenier cientif arquitect result indic trayectori profesional chic chic empiez diverg anos tom decision profesional import,5
mayor particip mujer merc induc salari mas altos reduc tiemp dispon produccion capac human relacion reproduccion igualitari hombr mujer impuls fuert apoy public cuid disponibil product cuid eficac sol proteg falt tiemp sin induc aument produccion capac human cantid calid context ingres mas elev perspect ciudadanotrabajadorcuid escenari sal gan,5
sostien norm afect acuerd priv mujer hombr fuert impact particip mujer vid public capatul contien cuatr seccion principal derech famili integr fasic nacional acces justici cad seccion destac respect punt referent internacional tendenci legisl nacional lagun cumplimient region orient medi nort afric ambit derech famili nacional capatul ofrec vision general discrimin legal sig obstaculiz iguald muj hombr cuant acces justici violenci gener paas reconoc cuestion pendient propon abord lagun restant mediant agend nacional reform embarg necesari segu actu permit acces igualitari justici elimin violenci mujer parec ir aument tras recient revuelt paas region,5
garantiz libert mujer particip polit votant represent sid central esfuerz internacional regional nacional destin gobern mas inclus democrat libertad derech limit polit sin extiend particip liderazg vid public sector priv socied civil general reconoc empoder mujer plen particip iguald condicion hombr tod esfer vid inclu particip proces tom decision acces pod fundamental logr iguald desarroll paz adem establec compromis gubernamental plataform accion insta varied actor tom med apoy particip mujer nivel pod tom decision inclu part polit sector priv sindicat organ regional subregional organiz empleador institu academ investig organiz gubernamental capitul ofrec evalu situacion actual asi tendenci recient particip mujer hombr puest pod tom decision mund,5
proyect wom villag incubators administr fond desarroll siri trav fird proyect food for thought lanz microfund for wom jordani proyect entreg baj estrategi nacional yemeni desarroll mujer are rural buen ejempl adem yem servici promocion pequen microempres smeps sigl ingles trabaj ifc brind capacit mujer obtien ventaj empresarial fond ofrec capacit integr apoy tecnic mujer emprendedor pued desarroll pequen empres artesanal servici innov,5
adem plen emple requisit previ abord problem desemple masculin ayud evit conflict gener resistent cas reaccion negat med mas mujer ingres fuerz laboral context global acces hombr trabaj remuner disminu inversion public deb orient gast reduzc carg cuid mujer permit hombr mujer compart cuid form mas equit,5
vist larg capitul asign rol bas relacion desigual pod injust organiz social cuid fuert implic desiguald gener hombr mujer mujer diferent grup socioeconom territori bidegain pont particul destac encuest uso tiemp instrument clav gener dat sirv insum polit public tendient mejor signific med adopt garantiz derech autonomi mujer cepal dat tambi sirv insum calcul valor econom trabaj remuner muestr trav trabaj domest cuid mujer financi sostien economi nacional menud subsidi polit social limit are bidegain pont,5
mujer tiend cas miembr famili mar dej atras propi famili viv suegr despu muert espos tambi ciert conviert desplaz intern poligami oficial sociedad posconflict extend mas rapid viud convert segund espos sobreviv proteg si mism hij,5
signif dinamarc men mujer parlament rest pais nordic segun dat pais recopil union interparlamentari dinamarc ocup puest cuant proporcion mujer parlament noviembr nuev ministr gobiern dan mujer statsministeriet objet ley iguald trat evit discrimin motiv gener ministeri emple objet ley iguald gener promov iguald hombr mujer inclu iguald influenci oportun tod esfer socied ministeri asunt social,5
aplic inici independient relacion empoder mujer incorpor perspect gener plan polit gubernamental centr gobiern oficin gabinet ministeri finanz deb ten capac garantiz ministeri agenci competent cuent impact gener consider disen polit inici presupuest agenci especif gener ministeri iguald gener general brind asesor relacion gener ministeri line centr gobiern mecan monitore independient comision iguald gener derech human respons brind recurs independient denunci relacion discrimin motiv gener supervis implement compromis iguald gener gobiern,5
experient distrit nanhai buen ejempl gobiern local pued desempen papel clav supervision rectif efect regl alde infring derech interes mujer relacion tierr aquell poc alde neg cambi regl otorg mujer cas mism derech tierr aplic proced judicial hac cumpl norm combin medi administr judicial demostr ser eficaz,5
vendi lech vac uso diner pag propi educ herman histori sanchit sirv far esper prueb tangibl invert nin pued result cambi econom social signific nin mund estan pon march efect nin dan herramient hac,5
matrimoni forz matrimoni person volunt inclu matrimoni precoz mutilacionabl genital femenin cort tej genital san vg categori deb usars sol si algun tip anterior aplic context banc prueb categori inclu violenci domest explot trat mujer prostitucion forz violenci perpetr toler dondequ ocurr esclavitud sexual acos sexual inclu sextorsion demand sex cambi promocion promocion laboral not calif escolar mas altas trat fin explot sexual exposicion forz pornografi embaraz forz esteriliz forz abort forz matrimoni forz prueb virgin incest,5
menud centr adopcion enfoqu integral gobiern entonc sueci consolid estrategi incorpor perspect gener cuy objet logr iguald oportun derech respons mujer hombr progres tod are polit fas inicial inclu recopil analisis difusion conoc experient incorpor perspect gener model capacit grup clav dentr oficin gubernamental desarroll prob destin ser incorpor curs capacit regular impart administr gobiern central,5
form public violenci sexual mas probabl conflict mientr abus sexual violenci institu mas cerr igual violenci sexual mujer nin asi aquell ident gener binari violenci sexual hombr ver gener pod patriarcal domin principal razon vsg hombr nin tan eficaz socav supervivient afect multipl nivel signif ser hombr much sociedad inclu ser capaz proteg si mism famili comun ser sost famili podri volv impos deb lesion sufr especial trabaj manual principal oportun dispon particip liderazg famili comun busc ayud apoy extern,5
nuev conveni cooper sfp firm inmujer segob ofrec ampli disposicion introduccion tal med acuerd cooper bilateral similar inmujer secretari individual tambi seri herramient util cambi inmujer firm secretari educ sep centr implement lin accion proguil adopt enfoqu mas especif sector incorpor perspect gener lug trabaj inclu med promuev equilibri gener equilibri vid laboral personal desarroll polit gast program educ embarg inclui requisit especif iguald gener pnud,5
tip disposicion flexibl consegu aument particip femenin embarg disposicion deb equilibr cuidad hombr mujer evit aument cost relat contrat madr promov mayor particip padr cuid famili minimiz riesg acuerd tiemp parcial pued atrap madr trayectori profesional rang inferior perjudic perspect futur flexibil laboral tambi pued ser men apropi pais sol minori mujer pued permit optar trabaj tiemp parcial permis matern constitu piedr angul bienest mod pued ten efect posit result merc laboral femenin dat recient pais ocde muestr baj matern remuner aument probabil mujer trabaj da incent trabaj part ofrec proteccion emple facilit reincorpor merc laboral despu adem clark frey embarg baj maternal exces costos empleador baj paternal consider men gener tambi pued desempen papel perpetu brech gener aument cost contrat muj relacion hombr,5
dad lug desigualdad oportun result desarroll personal profesional investig uso tiemp particul analisis dat encuest uso tiemp revel patron desiguald distribucion tiemp permit cuantific tiemp asign activ cotidian tambi identific condicion afect distribucion tiemp asign tar especif segun norm sistem patriarcal dentr famili sistem gener domin ambit public proporcion estadist reflej trabaj domest cuid remuner efect vid mujer relacion gener,5
